,ratio_extRedirection,punycode,ratio_extHyperlinks,nb_external_redirection,ratio_digits_host,ratio_digits_url,nb_www,path_extension,google_index,port,status
2565,0.461538462,0,0.240740741,0,0.0,0.0,1,0,0,0,0
2566,1.0,0,0.002734731,0,0.0,0.0,1,0,0,0,0
2567,0.333333333,0,0.508474576,0,0.0,0.0,0,0,0,0,0
2568,0.333333333,0,0.339622642,0,0.0,0.071428571,0,0,0,0,0
2569,0.0,0,0.0,0,0.0,0.0,1,0,0,0,0
2570,0.0,0,0.736842105,0,0.0,0.0,0,0,0,0,0
2571,0.24137931,0,0.136792453,0,0.0,0.0,1,0,0,0,0
2572,0.0,0,0.692307692,0,0.0,0.025641026,0,0,1,0,1
2573,0.304347826,0,0.155405405,0,0.0,0.0,1,0,0,0,0
2574,0.352941176,0,0.62962963,0,0.0,0.0,1,0,0,0,0
2575,0.0,0,0.0,0,0.0,0.12962963,0,0,0,0,0
2576,0.16,0,0.403225806,0,0.206896552,0.044444444,0,0,1,0,1
2577,0.0,0,0.0,0,0.0,0.143884892,0,0,1,0,1
2578,0.0,0,0.838709677,0,0.0,0.066037736,1,0,1,0,1
2579,0.142857143,0,0.5,0,0.0,0.0,1,0,0,0,0
2580,0.0,0,0.111111111,0,0.0,0.0,1,0,0,0,0
2581,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2582,0.133333333,0,0.361445783,0,0.0,0.0,1,0,0,0,0
2583,0.166666667,0,0.818181818,0,0.12195122,0.069444444,0,0,1,0,1
2584,0.0,0,0.020524515,0,0.0,0.0,1,0,0,0,0
2585,0.0,0,0.035714286,0,0.0,0.0,1,0,1,0,0
2586,0.0,0,0.0,0,0.0,0.0779220779999999,0,0,1,0,1
2587,0.0,0,0.307692308,0,0.0,0.0,1,0,1,0,1
2588,0.0,0,0.063829787,0,0.0,0.0,1,0,0,0,0
2589,0.266666667,0,0.4166666670000001,0,0.0,0.0,1,0,0,0,0
2590,0.71875,0,0.304761905,0,0.0,0.0,1,0,1,0,0
2591,0.0,0,0.884615385,0,0.0,0.1,0,0,1,0,1
2592,0.0,0,0.794117647,0,0.0,0.0,0,0,1,0,1
2593,0.0,0,0.875,0,0.0,0.102564103,0,0,1,0,1
2594,0.0,0,0.833333333,0,0.0,0.0,1,0,1,0,1
2595,0.181818182,0,0.226804124,0,0.0,0.0,1,0,0,0,0
2596,0.04,0,0.5281690139999999,0,0.0,0.0,1,0,0,0,0
2597,0.0,0,0.620915033,0,0.0,0.0,1,0,0,0,0
2598,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2599,0.181818182,0,0.275,0,0.0,0.0,1,0,0,0,0
2600,0.066666667,0,0.75,0,0.0,0.0,1,0,0,0,0
2601,0.0,0,0.0,0,0.0,0.155688623,1,0,1,0,1
2602,0.071428571,0,0.291666667,0,0.0,0.0,0,0,0,0,0
2603,0.0,0,0.0,0,0.0,0.083916084,1,0,1,0,0
2604,0.0,0,0.0,0,0.0,0.0,1,0,0,0,0
2605,0.0,0,0.142857143,0,0.0,0.05,0,0,1,0,1
2606,0.0,0,0.0,0,0.0,0.203125,0,0,1,0,1
2607,0.0,0,0.0,0,0.0,0.0,1,0,1,0,1
2608,0.333333333,0,0.243243243,0,0.0,0.0,1,0,0,0,0
2609,0.0,0,0.0,0,0.114285714,0.093023256,0,0,1,0,1
2610,0.0,0,0.0,0,0.0,0.125,0,0,1,0,1
2611,0.0,0,0.982758621,0,0.0,0.0,0,0,1,0,1
2612,0.0,0,0.119047619,0,0.0,0.075,1,0,0,0,0
2613,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2614,0.363636364,0,0.5301204820000001,0,0.0,0.0,0,0,1,0,1
2615,0.0,0,0.224137931,0,0.0,0.0,0,0,0,0,0
2616,0.625,0,0.059259259,0,0.0,0.0,1,0,0,0,0
2617,0.0,0,1.0,0,0.4074074070000001,0.314285714,0,0,1,0,1
2618,0.275,0,0.325203252,0,0.0,0.0,0,0,0,0,0
2619,0.0,0,0.0,0,0.05,0.034482759,0,0,0,0,1
2620,0.0,0,0.0,0,0.0,0.19047619,0,0,0,0,0
2621,0.35483871,0,0.05372617,0,0.0,0.0,0,0,0,0,0
2622,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2623,0.125,0,0.03902439,0,0.0,0.095238095,1,0,1,0,0
2624,0.0,0,0.0,0,0.0,0.017857143,1,0,1,0,0
2625,0.0,0,0.066666667,0,0.0,0.085714286,0,0,1,0,1
2626,0.0,0,0.25,0,0.0,0.0,0,0,1,0,1
2627,0.333333333,0,0.28125,0,0.0,0.0,0,0,1,0,1
2628,0.176470588,0,0.80952381,0,0.322580645,0.212765957,0,0,1,0,1
2629,0.25,0,0.025806452,0,0.0,0.0,1,0,0,0,0
2630,0.666666667,0,0.292682927,0,0.0,0.0,1,0,0,0,0
2631,0.119047619,0,0.965517241,0,0.0,0.0,0,0,1,0,1
2632,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0
2633,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2634,0.0,0,1.0,0,0.0,0.0,0,0,1,0,0
2635,0.5,0,0.16,0,0.0,0.0,1,0,1,0,0
2636,0.0,0,0.5,0,0.0,0.212121212,0,0,1,0,1
2637,0.0,0,0.0,0,0.1,0.068965517,0,0,1,0,1
2638,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2639,0.0,0,0.0,0,0.0,0.047619048,0,0,1,0,1
2640,0.0,0,0.0,0,0.0,0.046875,0,0,0,0,0
2641,0.0,0,0.048387097,0,0.0,0.197916667,0,0,1,0,1
2642,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2643,0.0,0,0.0,0,0.0,0.115942029,0,0,1,0,1
2644,0.0,0,0.225490196,0,0.0,0.0,1,0,0,0,0
2645,0.027027027,0,0.513888889,0,0.0,0.0,1,0,0,0,0
2646,0.0,0,0.0,0,0.0,0.025641026,0,0,1,0,1
2647,0.0,0,0.25,0,0.0,0.0,0,0,0,0,1
2648,0.0,0,0.1692307689999999,0,0.0,0.0,1,0,0,0,0
2649,0.15,0,0.099009901,0,0.0,0.0,1,0,1,0,0
2650,0.0,0,0.0,0,0.0,0.21875,0,0,1,0,1
2651,0.0,0,0.442307692,0,0.0,0.0,1,0,0,0,0
2652,0.0,0,0.884615385,0,0.0,0.0625,0,0,1,0,1
2653,0.0,0,0.0,0,0.0,0.395348837,1,0,1,0,1
2654,2.0,0,0.333333333,0,0.0,0.0,0,0,1,0,0
2655,0.75,0,0.181818182,0,0.0,0.059701493,0,0,1,0,1
2656,0.0,0,0.695652174,0,0.0,0.0,0,0,1,0,1
2657,0.0,0,0.0,0,0.0,0.0,1,0,1,0,1
2658,0.75,0,0.571428571,0,0.166666667,0.125,0,0,1,0,1
2659,0.0,0,0.454545455,0,0.0,0.181818182,0,0,1,0,1
2660,0.423076923,0,0.201550388,0,0.0,0.0,1,0,0,0,0
2661,0.219178082,0,0.100689655,0,0.0,0.0,0,0,0,0,0
2662,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2663,0.0,0,0.365384615,0,0.0,0.092592593,1,0,1,0,1
2664,0.125,0,0.093023256,0,0.0,0.0,1,0,0,0,0
2665,0.191666667,0,0.76433121,0,0.0,0.0,1,0,0,0,0
2666,0.666666667,0,0.107142857,0,0.0,0.0,0,0,0,0,0
2667,0.111111111,0,0.046551724,0,0.0,0.0,1,0,0,0,0
2668,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2669,0.188679245,0,0.33974359,0,0.0,0.074074074,1,0,0,0,0
2670,0.333333333,0,0.222222222,0,0.0,0.0,1,0,0,0,1
2671,0.0,0,0.454545455,0,0.0,0.271604938,0,0,1,0,1
2672,0.0,0,0.290322581,0,0.0,0.0,1,0,0,0,0
2673,0.0,0,0.011764706,0,0.0,0.012820513,0,0,0,0,1
2674,0.0,0,0.166666667,0,0.0,0.125,1,0,0,0,1
2675,0.0,0,0.2,0,0.0,0.0,0,0,1,0,1
2676,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2677,0.8,0,0.1785714289999999,0,0.0,0.0,1,0,0,0,0
2678,0.0,0,1.0,0,0.0,0.0,0,0,1,0,1
2679,0.5,0,0.035087719,0,0.043478261,0.03125,1,0,0,0,0
2680,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2681,0.0,0,0.0,0,0.0,0.194915254,0,0,1,0,1
2682,0.230769231,0,0.928571429,0,0.0,0.0,0,0,1,0,1
2683,0.0,0,0.040816327,0,0.0,0.0,1,0,0,0,0
2684,0.0,0,0.063636364,0,0.0,0.0,1,0,0,0,0
2685,0.028776978,0,0.09754386,0,0.0,0.0,1,0,0,0,0
2686,0.411764706,0,0.178947368,0,0.0,0.0,1,0,1,0,0
2687,0.0,0,1.0,0,0.0,0.085365854,0,0,0,0,1
2688,0.073170732,0,0.257861635,0,0.0,0.0,1,0,0,0,0
2689,0.133333333,0,0.697674419,0,0.0,0.0,1,0,0,0,0
2690,0.0,0,0.0,0,0.0,0.009803922,0,0,1,0,1
2691,0.038461538,0,0.5,0,0.0,0.0,1,0,1,0,0
2692,0.0,0,0.0,0,0.0,0.0,1,0,1,0,0
2693,0.0,0,0.0,0,0.621212121,0.546666667,0,0,0,0,1
2694,0.0,0,0.0,0,0.0,0.214814815,0,0,0,0,1
2695,0.1,0,0.016,0,0.0,0.0,1,0,0,0,0
2696,2.0,0,0.000640615,0,0.0,0.0,0,0,0,0,0
2697,0.0,0,0.0,0,0.0,0.1796875,0,0,1,0,1
2698,0.0,0,0.0,0,0.377777778,0.242857143,0,0,1,0,1
2699,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2700,0.260869565,0,0.389830508,0,0.0,0.140625,1,0,0,0,0
2701,0.0,0,0.0132158589999999,0,0.0,0.0,1,0,0,0,0
2702,0.0,0,0.217391304,0,0.0,0.0,0,0,1,0,1
2703,0.0,0,0.0,0,0.153846154,0.025974026,1,0,1,0,1
2704,1.0,0,0.142857143,0,0.0,0.0,0,0,1,0,1
2705,0.0,0,0.090032154,0,0.0,0.0,1,0,0,0,0
2706,0.095238095,0,0.411764706,0,0.37704918,0.349206349,0,0,1,0,1
2707,0.0,0,0.655172414,0,0.0,0.053097345,0,0,1,0,1
2708,0.0,0,0.142857143,0,0.0,0.164779874,1,0,1,0,1
2709,0.0,0,0.0,0,0.0,0.031746032,1,0,1,0,1
2710,0.0,0,0.0,0,0.0,0.3619047620000001,0,0,1,0,1
2711,0.752,0,0.694444444,0,0.0,0.0,0,0,1,0,1
2712,0.178082192,0,0.055555556,0,0.0,0.0,0,0,1,0,0
2713,0.0,0,0.0,0,0.0,0.0,1,0,1,0,1
2714,0.28,0,0.961538462,0,0.266666667,0.222222222,0,0,1,0,1
2715,0.0,0,0.0,0,0.0,0.0859375,0,0,1,0,1
2716,0.0,0,0.611842105,0,0.0,0.0,1,0,0,0,0
2717,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2718,0.111111111,0,0.055900621,0,0.0,0.111111111,1,0,1,0,0
2719,0.0,0,0.0,0,0.0,0.026315789,1,0,1,0,1
2720,0.0,0,0.0,0,0.206896552,0.095652174,0,0,1,0,1
2721,0.0,0,0.005,0,0.0,0.0,1,0,0,0,0
2722,0.0,0,0.064356436,0,0.0,0.0,1,0,1,0,0
2723,0.0,0,0.0,0,0.235294118,0.06557377,0,0,1,0,1
2724,0.133333333,0,0.931034483,0,0.0,0.142857143,0,0,0,0,1
2725,0.0,0,0.0,0,0.05,0.034482759,0,0,1,0,1
2726,0.0,0,0.0,0,0.0,0.034482759,0,0,1,0,1
2727,0.133333333,0,0.115384615,0,0.0,0.0,0,0,1,0,1
2728,0.666666667,0,0.032846715,0,0.142857143,0.053571429,0,0,0,0,0
2729,0.0,0,0.024390244,0,0.0,0.0,0,0,1,0,1
2730,0.846153846,0,0.928571429,0,0.047619048,0.035714286,0,0,1,0,1
2731,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2732,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2733,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2734,0.0,0,0.025,0,0.0,0.0,1,0,0,0,0
2735,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2736,0.012195122,0,0.485207101,0,0.0,0.0,1,0,0,0,0
2737,0.0,0,0.0,0,0.0,0.0,1,0,0,0,0
2738,0.0,0,0.0,0,0.0,0.048543689,1,0,1,0,1
2739,0.0066666669999999,0,0.610997963,0,0.0,0.0,1,0,0,0,0
2740,0.0,0,0.75,0,0.0,0.095744681,0,0,1,0,1
2741,0.0,0,0.333333333,0,0.0,0.119760479,0,0,1,0,1
2742,0.307692308,0,0.139784946,0,0.0,0.0,1,0,0,0,0
2743,0.0,0,0.111111111,0,0.0,0.0,1,0,1,0,1
2744,0.1,0,0.25974026,0,0.0,0.0,1,0,0,0,0
2745,0.285714286,0,0.067961165,0,0.058823529,0.047619048,0,0,1,0,1
2746,0.0,0,0.0,0,0.0,0.171428571,0,0,0,0,0
2747,0.0,0,1.0,0,0.0,0.0,0,0,1,0,1
2748,0.0,0,0.0,0,0.0,0.241106719,0,0,1,0,1
2749,0.117647059,0,0.708333333,0,0.0,0.0,1,0,0,0,0
2750,1.0,0,0.043478261,0,0.0,0.0,1,0,0,0,0
2751,0.0,0,0.019230769,0,0.033333333,0.023809524,0,0,1,0,1
2752,0.7777777779999999,0,0.9,0,0.1363636359999999,0.103448276,0,0,1,0,1
2753,0.0,0,0.666666667,0,0.0,0.0,0,0,1,0,1
2754,0.5,0,0.066666667,0,0.0,0.0,0,0,0,0,0
2755,0.043478261,0,1.0,0,0.25,0.103448276,0,0,1,0,1
2756,0.084942085,0,0.055591329,0,0.0,0.0,0,0,1,0,0
2757,0.0,0,1.0,0,0.0,0.0,0,0,0,0,1
2758,0.0,0,0.0,0,0.0,0.0,1,0,1,0,1
2759,0.0,0,1.0,0,0.0,0.06097561,0,0,1,0,1
2760,0.014925373,0,0.5775862070000001,0,0.0,0.0,1,0,0,0,0
2761,0.0,0,0.0,0,0.0,0.0,1,0,1,0,1
2762,0.090909091,0,0.127906977,0,0.0,0.0,1,0,0,0,0
2763,0.230769231,0,0.928571429,0,0.0,0.0,0,0,1,0,1
2764,0.04,0,0.280898876,0,0.0,0.0,1,0,0,0,0
2765,0.125,0,0.470588235,0,0.0,0.121287129,0,0,1,0,1
2766,0.0,0,1.0,0,0.0,0.038461538,0,0,1,0,1
2767,0.0,0,0.0,0,0.0,0.144927536,0,0,1,0,1
2768,0.446428571,0,0.434108527,0,0.0,0.0,1,0,0,0,0
2769,0.0,0,0.045454545,0,0.0,0.0,0,0,1,0,1
2770,0.363636364,0,0.523809524,0,0.0,0.0,0,0,0,0,0
2771,0.166666667,0,0.230769231,0,0.0,0.0,1,0,0,0,0
2772,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2773,0.0,0,0.0,0,0.0,0.0,1,0,1,0,1
2774,0.048780488,0,0.8848920859999999,0,0.0,0.0,0,0,1,0,1
2775,0.0,0,0.144736842,0,0.0,0.0,0,0,0,0,0
2776,0.0,0,0.0,0,0.0,0.176470588,0,0,0,0,0
2777,0.0,0,0.48,0,0.0,0.0,0,0,0,0,0
2778,0.307692308,0,0.1625,0,0.0,0.0,0,0,0,0,0
2779,0.0,0,0.0,0,0.0,0.08,1,0,0,0,0
2780,0.218181818,0,0.6790123459999999,0,0.0,0.0,1,0,0,0,0
2781,0.5,0,0.068965517,0,0.0,0.0,0,0,0,0,1
2782,0.0,0,0.041666667,0,0.0,0.0,0,0,0,0,0
2783,0.0,0,0.0,0,0.0,0.0,1,0,0,0,0
2784,0.571428571,0,0.045454545,0,0.0,0.0,1,0,0,0,0
2785,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2786,0.333333333,0,0.1363636359999999,0,0.0,0.0,1,0,0,0,0
2787,0.0,0,0.0,0,0.0,0.063492063,0,0,1,0,1
2788,0.307692308,0,0.118181818,0,0.0,0.04950495,0,0,0,0,0
2789,0.0,0,0.0,0,0.0,0.184,0,0,1,0,1
2790,1.0,0,0.142857143,0,0.0,0.0,0,0,1,0,1
2791,0.1578947369999999,0,0.061889251,0,0.0,0.0,1,0,0,0,0
2792,0.0,0,0.038626609,0,0.0,0.0,0,0,0,0,0
2793,0.117647059,0,0.653846154,0,0.0,0.0,1,0,0,0,0
2794,0.0,0,0.0,0,0.0,0.058823529,0,0,1,0,1
2795,0.5,0,0.024291498,0,0.0,0.0,0,0,0,0,0
2796,1.0,0,0.142857143,0,0.054054054,0.222222222,1,0,1,0,1
2797,0.833333333,0,0.571428571,0,0.0,0.0,0,0,1,0,1
2798,0.5,0,0.074766355,0,0.0,0.0,0,0,0,0,0
2799,0.0,0,0.0,0,0.0,0.0,0,0,1,0,0
2800,0.0,0,0.137931034,0,0.0,0.0,1,0,0,0,0
2801,0.1,0,0.192307692,0,0.0,0.0,1,0,0,0,0
2802,0.0,0,0.034482759,0,0.0,0.0,1,0,0,0,0
2803,0.230769231,0,0.928571429,0,0.0,0.0,0,0,0,0,0
2804,0.24,0,0.5,0,0.0,0.0,1,0,0,0,0
2805,0.0,0,0.045454545,0,0.0,0.0,1,0,0,0,0
2806,0.846153846,0,0.928571429,0,0.0,0.0,0,0,1,0,1
2807,0.0,0,0.1363636359999999,0,0.0,0.220183486,0,0,1,0,1
2808,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2809,0.285714286,0,0.333333333,0,0.0,0.0,1,0,0,0,0
2810,0.285714286,0,0.067961165,0,0.076923077,0.058823529,1,0,1,0,1
2811,0.0,0,0.083333333,0,0.0,0.258064516,0,0,1,0,1
2812,0.0,0,0.1363636359999999,0,0.0,0.037593985,0,0,1,0,1
2813,0.166666667,0,0.073770492,0,0.0,0.0,1,0,0,0,0
2814,0.0,0,0.0,0,0.0,0.140625,0,0,1,0,1
2815,0.4,0,0.283018868,0,0.0,0.083333333,0,0,0,0,0
2816,0.0,0,0.086092715,0,0.0,0.0,1,0,0,0,0
2817,0.0,0,0.0,0,0.0,0.0,1,0,0,0,0
2818,0.1,0,0.294117647,0,0.0,0.0,0,0,0,0,0
2819,0.0,0,0.0,0,0.0,0.0,1,0,0,0,0
2820,0.0,0,0.333333333,0,0.0,0.376344086,0,0,1,0,1
2821,0.285714286,0,0.083333333,0,0.0,0.0,1,0,0,0,0
2822,0.0,0,0.0,0,0.0,0.0,1,0,1,0,1
2823,0.0,0,0.0,0,0.0,0.0,1,0,0,0,0
2824,0.454545455,0,0.0696202529999999,0,0.0,0.0,1,0,1,0,0
2825,0.4,0,0.290697674,0,0.0,0.0,1,0,1,0,0
2826,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2827,0.472727273,0,0.901639344,0,0.0,0.0,0,0,0,0,0
2828,0.4,0,0.4166666670000001,0,0.0,0.0,0,0,0,0,0
2829,0.0,0,0.090909091,0,0.0,0.0,1,0,0,0,0
2830,0.0,0,0.076923077,0,0.0,0.0,0,0,0,0,0
2831,0.0,0,0.0,0,0.4375,0.285714286,0,0,1,0,1
2832,1.0,0,0.142857143,0,0.0,0.0,0,0,1,0,1
2833,0.0,0,0.0,0,0.0,0.354231975,2,0,1,0,1
2834,0.0,0,1.0,0,0.034482759,0.063380282,0,0,1,0,1
2835,0.044444444,0,0.629370629,0,0.0,0.0,1,0,0,0,0
2836,0.125,0,0.470588235,0,0.0,0.296703297,0,0,1,0,1
2837,0.0,0,0.035211268,0,0.0,0.0,0,0,0,0,0
2838,0.0,0,1.0,0,0.0,0.0,0,0,0,0,1
2839,0.166666667,0,0.818181818,0,0.12195122,0.068493151,0,0,1,0,1
2840,0.675,0,0.096385542,0,0.0,0.0,0,0,0,0,0
2841,0.333333333,0,0.375,0,0.0,0.0,1,0,0,0,0
2842,0.0,0,0.794117647,0,0.0,0.0,1,0,1,0,1
2843,0.052631579,0,0.402352941,0,0.0,0.194444444,0,0,0,0,0
2844,0.0,0,0.035532995,0,0.0,0.106060606,1,0,0,0,0
2845,0.846153846,0,0.928571429,0,0.086956522,0.066666667,0,0,1,0,1
2846,0.357142857,0,0.184210526,0,0.0,0.0,1,0,0,0,0
2847,0.026315789,0,0.5,0,0.0,0.13559322,1,0,0,0,0
2848,0.7142857140000001,0,0.7,0,0.0,0.156862745,0,0,1,0,1
2849,0.037037037,0,0.325301205,0,0.0,0.0,1,0,0,0,0
2850,0.0,0,0.0,0,0.0,0.0,1,0,1,0,1
2851,0.0,0,0.112676056,0,0.0,0.0,1,0,0,0,0
2852,0.047619048,0,0.254545455,0,0.0,0.0,1,0,0,0,0
2853,0.054545455,0,0.13064133,0,0.0,0.0,0,0,0,0,0
2854,0.0,0,0.0,0,0.0,0.086956522,0,0,1,0,1
2855,0.0,0,0.0,0,0.0,0.196581197,1,0,1,0,1
2856,0.105263158,0,0.626373626,0,0.0,0.0,0,0,0,0,0
2857,0.0,0,0.0,0,0.260869565,0.192307692,0,0,1,0,1
2858,0.0,0,0.0,0,0.0,0.036697248,2,0,1,0,1
2859,0.0,0,0.377358491,0,0.0,0.03030303,1,0,0,0,0
2860,0.137931034,0,0.527272727,0,0.0,0.0,1,0,0,0,0
2861,0.0,0,0.0,0,0.0,0.388235294,0,0,1,0,1
2862,0.393939394,0,0.8918918920000001,0,0.0,0.0,0,0,1,0,1
2863,0.0,0,1.0,0,0.0,0.0,0,0,1,0,1
2864,0.756756757,0,0.096354167,0,0.0,0.0,0,0,0,0,0
2865,0.7777777779999999,0,0.163636364,0,0.0,0.129032258,0,0,0,0,0
2866,0.176470588,0,0.029668412,0,0.0,0.0,1,0,0,0,0
2867,0.0,0,0.0,0,0.0,0.125,0,0,1,0,1
2868,0.5555555560000001,0,0.321428571,0,0.0,0.0,1,0,1,0,0
2869,0.846153846,0,0.928571429,0,0.090909091,0.068965517,0,0,1,0,1
2870,0.0,0,0.0,0,0.202830189,0.183908046,0,0,1,0,1
2871,0.0,0,0.142857143,0,0.0,0.0,0,0,0,0,0
2872,0.166666667,0,0.042553191,0,0.0,0.0,1,0,0,0,0
2873,0.0,0,0.101010101,0,0.0,0.12987013,0,0,0,0,1
2874,0.0,0,0.0,0,0.7692307690000001,0.478723404,0,0,0,0,1
2875,0.8,0,0.7692307690000001,0,0.0,0.0,0,0,0,0,1
2876,0.0,0,0.0,0,0.0,0.265432099,0,0,1,0,1
2877,0.0,0,0.0,0,0.0,0.12173913,1,0,1,0,0
2878,0.1,0,0.7692307690000001,0,0.0,0.0,1,0,0,0,0
2879,0.0,0,0.0,0,0.0,0.0,0,0,1,0,0
2880,0.0,0,0.757575758,0,0.0,0.0,0,0,1,0,1
2881,0.123076923,0,0.30952381,0,0.0,0.0,1,0,0,0,0
2882,0.0,0,0.004784689,0,0.0,0.0,1,0,0,0,0
2883,0.0,0,0.0,0,0.0,0.0,1,0,1,0,1
2884,0.0,0,1.0,0,0.0,0.0,1,0,1,0,1
2885,0.0,0,0.405405405,0,0.0,0.0,0,0,0,0,0
2886,0.0,0,0.064,0,0.0,0.0,0,0,0,0,0
2887,0.0,0,0.0,0,0.0,0.038961039,0,0,1,0,1
2888,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2889,0.076923077,0,0.254901961,0,0.0,0.0,1,0,0,0,0
2890,0.235294118,0,0.414634146,0,0.0,0.0,1,0,0,0,0
2891,0.0,0,0.0,0,0.0,0.0,1,0,1,0,1
2892,0.0,0,1.0,0,0.0,0.16,0,0,1,0,1
2893,0.0,0,0.0,0,0.0,0.188976378,0,0,1,0,1
2894,0.0,0,0.571428571,0,0.0,0.0,1,0,1,0,0
2895,0.0,0,0.473684211,0,0.196078431,0.126582278,0,0,1,0,1
2896,0.0,0,0.149253731,0,0.0,0.0,1,0,0,0,0
2897,0.0,0,1.0,0,0.0,0.06097561,0,0,1,0,1
2898,0.3,0,0.212765957,0,0.0,0.0,0,0,0,0,1
2899,0.0,0,1.0,0,0.0,0.0,0,0,1,0,1
2900,0.032258065,0,0.313131313,0,0.0,0.0,1,0,0,0,0
2901,0.04,0,1.0,0,0.0,0.0,1,0,0,0,0
2902,0.071428571,0,0.40776699,0,0.0,0.0,0,0,0,0,0
2903,1.0,0,0.142857143,0,0.0,0.038461538,0,0,1,0,1
2904,0.285714286,0,0.067961165,0,0.0,0.0,1,0,1,0,1
2905,0.0,0,0.045454545,0,0.0,0.419047619,0,0,1,0,1
2906,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2907,0.0,0,0.0,0,0.0,0.142857143,0,0,1,0,1
2908,0.0,0,0.0,0,0.0,0.28125,1,0,1,0,1
2909,0.0,0,0.7142857140000001,0,0.0,0.0,0,0,0,0,0
2910,0.333333333,0,0.044444444,0,0.0,0.0,0,0,0,0,0
2911,0.021126761,0,0.263450835,0,0.0,0.0,1,0,0,0,0
2912,0.387096774,0,0.364705882,0,0.0,0.097560976,0,0,0,0,0
2913,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2914,0.044444444,0,0.473684211,0,0.0,0.076086957,0,0,0,0,0
2915,0.0,0,0.033333333,0,0.0,0.298701299,0,0,1,0,1
2916,0.7777777779999999,0,0.041474654,0,0.0,0.119047619,0,0,1,0,0
2917,0.0,0,0.0,0,0.0,0.105263158,0,0,1,0,1
2918,0.846153846,0,0.928571429,0,0.0,0.0,0,0,1,0,1
2919,0.0,0,0.0,0,0.0,0.238888889,0,0,1,0,1
2920,0.333333333,0,0.230769231,0,0.0,0.298969072,0,0,0,0,1
2921,0.0,0,0.391304348,0,0.0,0.0,0,0,0,0,0
2922,0.0,0,0.09375,0,0.0,0.0,0,0,0,0,1
2923,0.0,0,0.024691358,0,0.0,0.069444444,1,0,0,0,0
2924,0.4,0,0.588235294,0,0.0,0.0,1,0,0,0,0
2925,0.0,0,0.0,0,0.2,0.0625,0,0,1,0,1
2926,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2927,0.0681818179999999,0,0.280254777,0,0.0,0.156626506,0,0,0,0,0
2928,0.0,0,0.0,0,0.0,0.097560976,0,0,1,0,1
2929,0.222222222,0,0.1875,0,0.0,0.0,0,0,0,0,0
2930,0.2,0,0.253164557,0,0.0,0.119047619,1,0,0,0,0
2931,0.689655172,0,0.376623377,0,0.0,0.0,1,0,0,0,0
2932,0.142857143,0,0.202898551,0,0.066666667,0.019230769,1,0,1,0,0
2933,0.368421053,0,0.292307692,0,0.0,0.065789474,0,0,0,0,0
2934,0.235294118,0,0.459459459,0,0.0,0.0,1,0,0,0,0
2935,0.277777778,0,0.818181818,0,0.0,0.0,0,0,1,0,1
2936,0.666666667,0,0.6,0,0.0,0.048192771,1,0,1,0,0
2937,0.0,0,0.182156134,0,0.0,0.0,1,0,0,0,0
2938,0.0,0,0.0,0,0.0,0.408653846,0,0,1,0,1
2939,0.04,0,0.806451613,0,0.0,0.0,0,0,1,0,1
2940,0.051724138,0,0.623655914,0,0.0,0.0,0,0,0,0,0
2941,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
2942,0.090909091,0,0.1692307689999999,0,0.0,0.0,1,0,0,0,0
2943,0.166666667,0,0.818181818,0,0.025641026,0.017857143,0,0,1,0,1
2944,0.166666667,0,0.545454545,0,0.0,0.0,1,0,0,0,1
2945,0.0,0,1.0,0,0.0,0.0,0,0,1,0,1
2946,0.0,0,0.125,0,0.0,0.02,0,0,1,0,1
2947,0.0,0,0.0,0,0.0,0.078431373,0,0,1,0,1
2948,0.0,0,0.5,0,0.076923077,0.045454545,0,0,1,0,1
2949,0.055555556,0,0.053097345,0,0.0,0.0,1,0,0,0,0
2950,0.333333333,0,0.181818182,0,0.0,0.0,1,0,0,0,0
2951,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
